ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,ZOI_mm
21054,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,0
21054,20210114,Day 3,1,1,E. coli,Fungi alone,0
21054,20210114,Day 3,1,2,E. coli,Fungi alone,0
21054,20210114,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
21054,20210114,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
21054,20210114,Day 3,1,1,S. aureus,100ng/mL LPS,0
21054,20210114,Day 3,1,2,S. aureus,100ng/mL LPS,0
21054,20210114,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
21054,20210114,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
21054,20210114,Day 3,1,1,S. aureus,100ng/mL LTA,0
21054,20210114,Day 3,1,2,S. aureus,100ng/mL LTA,0
21054,20210114,Day 3,1,1,S. aureus,Autoclaved bacteria,0
21054,20210114,Day 3,1,2,S. aureus,Autoclaved bacteria,0
21054,20210114,Day 3,1,1,S. aureus,Fungi alone,0
21054,20210114,Day 3,1,2,S. aureus,Fungi alone,0
14000,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,0
14000,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,0
14000,20210118,Day 3,2,1,E. coli,100ng/mL LPS,0
14000,20210118,Day 3,2,2,E. coli,100ng/mL LPS,0
14000,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,0
14000,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,0
14000,20210118,Day 3,2,1,E. coli,100ng/mL LTA,0
14000,20210118,Day 3,2,2,E. coli,100ng/mL LTA,0
14000,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0
14000,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0
14000,20210118,Day 3,2,1,E. coli,Fungi alone,0
14000,20210118,Day 3,2,2,E. coli,Fungi alone,0
14000,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,0
14000,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,0
14000,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,0
14000,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,0
14000,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,0
14000,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,0
14000,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,0
14000,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,0
14000,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,0
14000,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,0
14000,20210118,Day 3,2,1,S. aureus,Fungi alone,0
14000,20210118,Day 3,2,2,S. aureus,Fungi alone,0
11458,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,0
11458,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,0
11458,20210118,Day 3,2,1,E. coli,100ng/mL LPS,0
11458,20210118,Day 3,2,2,E. coli,100ng/mL LPS,0
11458,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,0
11458,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,0
11458,20210118,Day 3,2,1,E. coli,100ng/mL LTA,0
11458,20210118,Day 3,2,2,E. coli,100ng/mL LTA,0
11458,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0
11458,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0
11458,20210118,Day 3,2,1,E. coli,Fungi alone,0
11458,20210118,Day 3,2,2,E. coli,Fungi alone,0
11458,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,0
11458,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,0
11458,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,0
11458,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,0
11458,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,0
11458,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,0
11458,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,0
11458,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,0
11458,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,0
11458,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,0
11458,20210118,Day 3,2,1,S. aureus,Fungi alone,0
11458,20210118,Day 3,2,2,S. aureus,Fungi alone,0
15555,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,0
15555,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,0
15555,20210118,Day 3,2,1,E. coli,100ng/mL LPS,0
15555,20210118,Day 3,2,2,E. coli,100ng/mL LPS,0
15555,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,0
15555,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,0
15555,20210118,Day 3,2,1,E. coli,100ng/mL LTA,0
15555,20210118,Day 3,2,2,E. coli,100ng/mL LTA,0
15555,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0
15555,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0
15555,20210118,Day 3,2,1,E. coli,Fungi alone,0
15555,20210118,Day 3,2,2,E. coli,Fungi alone,0
15555,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,0
15555,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,0
15555,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,0
15555,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,0
15555,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,0
15555,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,0
15555,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,0
15555,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,0
15555,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,0
15555,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,0
15555,20210118,Day 3,2,1,S. aureus,Fungi alone,0
15555,20210118,Day 3,2,2,S. aureus,Fungi alone,0
18208,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,0
18208,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,0
18208,20210118,Day 3,2,1,E. coli,100ng/mL LPS,0
18208,20210118,Day 3,2,2,E. coli,100ng/mL LPS,0
18208,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,0
18208,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,0
18208,20210118,Day 3,2,1,E. coli,100ng/mL LTA,0
18208,20210118,Day 3,2,2,E. coli,100ng/mL LTA,0
18208,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0
18208,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0
18208,20210118,Day 3,2,1,E. coli,Fungi alone,0
18208,20210118,Day 3,2,2,E. coli,Fungi alone,0
18208,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,0
18208,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,0
18208,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,0
18208,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,0
18208,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,0
18208,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,0
18208,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,0
18208,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,0
18208,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,0
18208,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,0
18208,20210118,Day 3,2,1,S. aureus,Fungi alone,0
18208,20210118,Day 3,2,2,S. aureus,Fungi alone,0
21054,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,0
21054,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,0
21054,20210118,Day 3,2,1,E. coli,100ng/mL LPS,0
21054,20210118,Day 3,2,2,E. coli,100ng/mL LPS,0
21054,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,0
21054,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,0
21054,20210118,Day 3,2,1,E. coli,100ng/mL LTA,0
21054,20210118,Day 3,2,2,E. coli,100ng/mL LTA,0
21054,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0
21054,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0
21054,20210118,Day 3,2,1,E. coli,Fungi alone,0
21054,20210118,Day 3,2,2,E. coli,Fungi alone,0
21054,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,0
21054,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,0
21054,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,0
21054,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,0
21054,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,0
21054,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,0
21054,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,0
21054,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,0
21054,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,0
21054,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,0
21054,20210118,Day 3,2,1,S. aureus,Fungi alone,0
21054,20210118,Day 3,2,2,S. aureus,Fungi alone,0
CON,20210118,Day 3,2,1,E. coli,CON control,0
CON,20210118,Day 3,2,2,E. coli,CON control,0
CON,20210118,Day 3,2,1,E. coli,PDB control,0
CON,20210118,Day 3,2,2,E. coli,PDB control,0
CON,20210118,Day 3,2,1,S. aureus,CON control,0
CON,20210118,Day 3,2,2,S. aureus,CON control,0
CON,20210118,Day 3,2,1,S. aureus,PDB control,0
CON,20210118,Day 3,2,2,S. aureus,PDB control,0
CON,20210118,Day 7,1,1,E. coli,CON control,0
CON,20210118,Day 7,1,2,E. coli,CON control,0
CON,20210118,Day 7,1,1,E. coli,PDB control,0
CON,20210118,Day 7,1,2,E. coli,PDB control,0
CON,20210118,Day 7,1,1,S. aureus,CON control,0
CON,20210118,Day 7,1,2,S. aureus,CON control,0
CON,20210118,Day 7,1,1,S. aureus,PDB control,0
CON,20210118,Day 7,1,2,S. aureus,PDB control,0
14000,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,0
14000,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,0
14000,20210118,Day 7,1,1,E. coli,100ng/mL LPS,0
14000,20210118,Day 7,1,2,E. coli,100ng/mL LPS,0
14000,20210118,Day 7,1,1,E. coli,0.1ng/mL LTA,0
14000,20210118,Day 7,1,2,E. coli,0.1ng/mL LTA,0
14000,20210118,Day 7,1,1,E. coli,100ng/mL LTA,0
14000,20210118,Day 7,1,2,E. coli,100ng/mL LTA,0
14000,20210118,Day 7,1,1,E. coli,Autoclaved bacteria,0
14000,20210118,Day 7,1,2,E. coli,Autoclaved bacteria,0
14000,20210118,Day 7,1,1,E. coli,Fungi alone,0
14000,20210118,Day 7,1,2,E. coli,Fungi alone,0
14000,20210118,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
14000,20210118,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
14000,20210118,Day 7,1,1,S. aureus,100ng/mL LPS,0
14000,20210118,Day 7,1,2,S. aureus,100ng/mL LPS,0
14000,20210118,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
14000,20210118,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
14000,20210118,Day 7,1,1,S. aureus,100ng/mL LTA,0
14000,20210118,Day 7,1,2,S. aureus,100ng/mL LTA,0
14000,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,0
14000,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,0
14000,20210118,Day 7,1,1,S. aureus,Fungi alone,0
14000,20210118,Day 7,1,2,S. aureus,Fungi alone,0
11458,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,0
11458,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,0
11458,20210118,Day 7,1,1,E. coli,100ng/mL LPS,0
11458,20210118,Day 7,1,2,E. coli,100ng/mL LPS,0
11458,20210118,Day 7,1,1,E. coli,0.1ng/mL LTA,0
11458,20210118,Day 7,1,2,E. coli,0.1ng/mL LTA,0
11458,20210118,Day 7,1,1,E. coli,100ng/mL LTA,0
11458,20210118,Day 7,1,2,E. coli,100ng/mL LTA,0
11458,20210118,Day 7,1,1,E. coli,Autoclaved bacteria,0
11458,20210118,Day 7,1,2,E. coli,Autoclaved bacteria,0
11458,20210118,Day 7,1,1,E. coli,Fungi alone,0
11458,20210118,Day 7,1,2,E. coli,Fungi alone,0
11458,20210118,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
11458,20210118,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
11458,20210118,Day 7,1,1,S. aureus,100ng/mL LPS,0
11458,20210118,Day 7,1,2,S. aureus,100ng/mL LPS,0
11458,20210118,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
11458,20210118,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
11458,20210118,Day 7,1,1,S. aureus,100ng/mL LTA,0
11458,20210118,Day 7,1,2,S. aureus,100ng/mL LTA,0
11458,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,0
11458,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,0
11458,20210118,Day 7,1,1,S. aureus,Fungi alone,0
11458,20210118,Day 7,1,2,S. aureus,Fungi alone,0
15555,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,0
15555,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,0
15555,20210118,Day 7,1,1,E. coli,100ng/mL LPS,0
15555,20210118,Day 7,1,2,E. coli,100ng/mL LPS,0
15555,20210118,Day 7,1,1,E. coli,0.1ng/mL LTA,0
15555,20210118,Day 7,1,2,E. coli,0.1ng/mL LTA,0
15555,20210118,Day 7,1,1,E. coli,100ng/mL LTA,0
15555,20210118,Day 7,1,2,E. coli,100ng/mL LTA,0
15555,20210118,Day 7,1,1,E. coli,Autoclaved bacteria,0
15555,20210118,Day 7,1,2,E. coli,Autoclaved bacteria,0
15555,20210118,Day 7,1,1,E. coli,Fungi alone,0
15555,20210118,Day 7,1,2,E. coli,Fungi alone,0
15555,20210118,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
15555,20210118,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
15555,20210118,Day 7,1,1,S. aureus,100ng/mL LPS,0
15555,20210118,Day 7,1,2,S. aureus,100ng/mL LPS,0
15555,20210118,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
15555,20210118,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
15555,20210118,Day 7,1,1,S. aureus,100ng/mL LTA,0
15555,20210118,Day 7,1,2,S. aureus,100ng/mL LTA,0
15555,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,0
15555,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,0
15555,20210118,Day 7,1,1,S. aureus,Fungi alone,0
15555,20210118,Day 7,1,2,S. aureus,Fungi alone,0
18208,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,0
18208,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,0
18208,20210118,Day 7,1,1,E. coli,100ng/mL LPS,0
18208,20210118,Day 7,1,2,E. coli,100ng/mL LPS,0
18208,20210118,Day 7,1,1,E. coli,0.1ng/mL LTA,0
18208,20210118,Day 7,1,2,E. coli,0.1ng/mL LTA,0
18208,20210118,Day 7,1,1,E. coli,100ng/mL LTA,0
18208,20210118,Day 7,1,2,E. coli,100ng/mL LTA,0
18208,20210118,Day 7,1,1,E. coli,Autoclaved bacteria,0
18208,20210118,Day 7,1,2,E. coli,Autoclaved bacteria,0
18208,20210118,Day 7,1,1,E. coli,Fungi alone,0
18208,20210118,Day 7,1,2,E. coli,Fungi alone,0
18208,20210118,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
18208,20210118,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
18208,20210118,Day 7,1,1,S. aureus,100ng/mL LPS,0
18208,20210118,Day 7,1,2,S. aureus,100ng/mL LPS,0
18208,20210118,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
18208,20210118,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
18208,20210118,Day 7,1,1,S. aureus,100ng/mL LTA,0
18208,20210118,Day 7,1,2,S. aureus,100ng/mL LTA,0
18208,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,0
18208,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,0
18208,20210118,Day 7,1,1,S. aureus,Fungi alone,0
18208,20210118,Day 7,1,2,S. aureus,Fungi alone,0
21054,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,0
21054,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,0
21054,20210118,Day 7,1,1,E. coli,100ng/mL LPS,0
21054,20210118,Day 7,1,2,E. coli,100ng/mL LPS,0
21054,20210118,Day 7,1,1,E. coli,0.1ng/mL LTA,0
21054,20210118,Day 7,1,2,E. coli,0.1ng/mL LTA,0
21054,20210118,Day 7,1,1,E. coli,100ng/mL LTA,0
21054,20210118,Day 7,1,2,E. coli,100ng/mL LTA,0
21054,20210118,Day 7,1,1,E. coli,Autoclaved bacteria,0
21054,20210118,Day 7,1,2,E. coli,Autoclaved bacteria,0
21054,20210118,Day 7,1,1,E. coli,Fungi alone,0
21054,20210118,Day 7,1,2,E. coli,Fungi alone,0
21054,20210118,Day 7,1,1,S. aureus,0.1ng/mL LPS,0
21054,20210118,Day 7,1,2,S. aureus,0.1ng/mL LPS,0
21054,20210118,Day 7,1,1,S. aureus,100ng/mL LPS,0
21054,20210118,Day 7,1,2,S. aureus,100ng/mL LPS,0
21054,20210118,Day 7,1,1,S. aureus,0.1ng/mL LTA,0
21054,20210118,Day 7,1,2,S. aureus,0.1ng/mL LTA,0
21054,20210118,Day 7,1,1,S. aureus,100ng/mL LTA,0
21054,20210118,Day 7,1,2,S. aureus,100ng/mL LTA,0
21054,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,0
21054,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,0
21054,20210118,Day 7,1,1,S. aureus,Fungi alone,0
21054,20210118,Day 7,1,2,S. aureus,Fungi alone,0
14000,20210125,Day14,1,1,E. coli,0.1ng/mL LPS,0
14000,20210125,Day14,1,2,E. coli,0.1ng/mL LPS,0
14000,20210125,Day14,1,1,E. coli,100ng/mL LPS,0
14000,20210125,Day14,1,2,E. coli,100ng/mL LPS,0
14000,20210125,Day14,1,1,E. coli,0.1ng/mL LTA,0
14000,20210125,Day14,1,2,E. coli,0.1ng/mL LTA,0
14000,20210125,Day14,1,1,E. coli,100ng/mL LTA,0
14000,20210125,Day14,1,2,E. coli,100ng/mL LTA,0
14000,20210125,Day14,1,1,E. coli,Autoclaved bacteria,0
14000,20210125,Day14,1,2,E. coli,Autoclaved bacteria,0
14000,20210125,Day14,1,1,E. coli,Fungi alone,0
14000,20210125,Day14,1,2,E. coli,Fungi alone,0
14000,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,0
14000,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,0
14000,20210125,Day14,1,1,S. aureus,100ng/mL LPS,0
14000,20210125,Day14,1,2,S. aureus,100ng/mL LPS,0
14000,20210125,Day14,1,1,S. aureus,0.1ng/mL LTA,0
14000,20210125,Day14,1,2,S. aureus,0.1ng/mL LTA,0
14000,20210125,Day14,1,1,S. aureus,100ng/mL LTA,0
14000,20210125,Day14,1,2,S. aureus,100ng/mL LTA,0
14000,20210125,Day14,1,1,S. aureus,Autoclaved bacteria,0
14000,20210125,Day14,1,2,S. aureus,Autoclaved bacteria,0
14000,20210125,Day14,1,1,S. aureus,Fungi alone,0
14000,20210125,Day14,1,2,S. aureus,Fungi alone,0
11458,20210125,Day14,1,1,E. coli,0.1ng/mL LPS,0
11458,20210125,Day14,1,2,E. coli,0.1ng/mL LPS,0
11458,20210125,Day14,1,1,E. coli,100ng/mL LPS,0
11458,20210125,Day14,1,2,E. coli,100ng/mL LPS,0
11458,20210125,Day14,1,1,E. coli,0.1ng/mL LTA,0
11458,20210125,Day14,1,2,E. coli,0.1ng/mL LTA,0
11458,20210125,Day14,1,1,E. coli,100ng/mL LTA,0
11458,20210125,Day14,1,2,E. coli,100ng/mL LTA,0
11458,20210125,Day14,1,1,E. coli,Autoclaved bacteria,0
11458,20210125,Day14,1,2,E. coli,Autoclaved bacteria,0
11458,20210125,Day14,1,1,E. coli,Fungi alone,0
11458,20210125,Day14,1,2,E. coli,Fungi alone,0
11458,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,0
11458,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,0
11458,20210125,Day14,1,1,S. aureus,100ng/mL LPS,0
11458,20210125,Day14,1,2,S. aureus,100ng/mL LPS,0
11458,20210125,Day14,1,1,S. aureus,0.1ng/mL LTA,0
11458,20210125,Day14,1,2,S. aureus,0.1ng/mL LTA,0
11458,20210125,Day14,1,1,S. aureus,100ng/mL LTA,0
11458,20210125,Day14,1,2,S. aureus,100ng/mL LTA,0
11458,20210125,Day14,1,1,S. aureus,Autoclaved bacteria,0
11458,20210125,Day14,1,2,S. aureus,Autoclaved bacteria,0
11458,20210125,Day14,1,1,S. aureus,Fungi alone,0
11458,20210125,Day14,1,2,S. aureus,Fungi alone,0
15555,20210125,Day14,1,1,E. coli,0.1ng/mL LPS,6
15555,20210125,Day14,1,2,E. coli,0.1ng/mL LPS,6
15555,20210125,Day14,1,1,E. coli,100ng/mL LPS,7
15555,20210125,Day14,1,2,E. coli,100ng/mL LPS,6.5
15555,20210125,Day14,1,1,E. coli,0.1ng/mL LTA,5
15555,20210125,Day14,1,2,E. coli,0.1ng/mL LTA,6
15555,20210125,Day14,1,1,E. coli,100ng/mL LTA,5
15555,20210125,Day14,1,2,E. coli,100ng/mL LTA,6.5
15555,20210125,Day14,1,1,E. coli,Autoclaved bacteria,5
15555,20210125,Day14,1,2,E. coli,Autoclaved bacteria,7
15555,20210125,Day14,1,1,E. coli,Fungi alone,6
15555,20210125,Day14,1,2,E. coli,Fungi alone,6
15555,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,8.5
15555,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,7
15555,20210125,Day14,1,1,S. aureus,100ng/mL LPS,7
15555,20210125,Day14,1,2,S. aureus,100ng/mL LPS,10.5
15555,20210125,Day14,1,1,S. aureus,0.1ng/mL LTA,9
15555,20210125,Day14,1,2,S. aureus,0.1ng/mL LTA,7
15555,20210125,Day14,1,1,S. aureus,100ng/mL LTA,8
15555,20210125,Day14,1,2,S. aureus,100ng/mL LTA,10
15555,20210125,Day14,1,1,S. aureus,Autoclaved bacteria,10
15555,20210125,Day14,1,2,S. aureus,Autoclaved bacteria,8
15555,20210125,Day14,1,1,S. aureus,Fungi alone,10
15555,20210125,Day14,1,2,S. aureus,Fungi alone,8
18208,20210125,Day14,1,1,E. coli,0.1ng/mL LPS,7
18208,20210125,Day14,1,2,E. coli,0.1ng/mL LPS,6
18208,20210125,Day14,1,1,E. coli,100ng/mL LPS,6
18208,20210125,Day14,1,2,E. coli,100ng/mL LPS,5
18208,20210125,Day14,1,1,E. coli,0.1ng/mL LTA,7
18208,20210125,Day14,1,2,E. coli,0.1ng/mL LTA,5.5
18208,20210125,Day14,1,1,E. coli,100ng/mL LTA,7
18208,20210125,Day14,1,2,E. coli,100ng/mL LTA,5
18208,20210125,Day14,1,1,E. coli,Autoclaved bacteria,5.5
18208,20210125,Day14,1,2,E. coli,Autoclaved bacteria,5.5
18208,20210125,Day14,1,1,E. coli,Fungi alone,6
18208,20210125,Day14,1,2,E. coli,Fungi alone,6.5
18208,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,7
18208,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,6
18208,20210125,Day14,1,1,S. aureus,100ng/mL LPS,6.5
18208,20210125,Day14,1,2,S. aureus,100ng/mL LPS,6
18208,20210125,Day14,1,1,S. aureus,0.1ng/mL LTA,5
18208,20210125,Day14,1,2,S. aureus,0.1ng/mL LTA,7
18208,20210125,Day14,1,1,S. aureus,100ng/mL LTA,5
18208,20210125,Day14,1,2,S. aureus,100ng/mL LTA,6.5
18208,20210125,Day14,1,1,S. aureus,Autoclaved bacteria,6
18208,20210125,Day14,1,2,S. aureus,Autoclaved bacteria,6.5
18208,20210125,Day14,1,1,S. aureus,Fungi alone,8
18208,20210125,Day14,1,2,S. aureus,Fungi alone,6
21054,20210125,Day14,1,1,E. coli,0.1ng/mL LPS,0
21054,20210125,Day14,1,2,E. coli,0.1ng/mL LPS,0
21054,20210125,Day14,1,1,E. coli,100ng/mL LPS,0
21054,20210125,Day14,1,2,E. coli,100ng/mL LPS,0
21054,20210125,Day14,1,1,E. coli,0.1ng/mL LTA,0
21054,20210125,Day14,1,2,E. coli,0.1ng/mL LTA,0
21054,20210125,Day14,1,1,E. coli,100ng/mL LTA,0
21054,20210125,Day14,1,2,E. coli,100ng/mL LTA,0
21054,20210125,Day14,1,1,E. coli,Autoclaved bacteria,0
21054,20210125,Day14,1,2,E. coli,Autoclaved bacteria,0
21054,20210125,Day14,1,1,E. coli,Fungi alone,0
21054,20210125,Day14,1,2,E. coli,Fungi alone,0
21054,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,0
21054,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,0
21054,20210125,Day14,1,1,S. aureus,100ng/mL LPS,0
21054,20210125,Day14,1,2,S. aureus,100ng/mL LPS,0
21054,20210125,Day14,1,1,S. aureus,0.1ng/mL LTA,0
21054,20210125,Day14,1,2,S. aureus,0.1ng/mL LTA,0
21054,20210125,Day14,1,1,S. aureus,100ng/mL LTA,0
21054,20210125,Day14,1,2,S. aureus,100ng/mL LTA,0
21054,20210125,Day14,1,1,S. aureus,Autoclaved bacteria,0
21054,20210125,Day14,1,2,S. aureus,Autoclaved bacteria,0
21054,20210125,Day14,1,1,S. aureus,Fungi alone,0
21054,20210125,Day14,1,2,S. aureus,Fungi alone,0
CON,20210125,Day14,1,1,E. coli,CON control,0
CON,20210125,Day14,1,2,E. coli,CON control,0
CON,20210125,Day14,1,1,E. coli,PDB control,0
CON,20210125,Day14,1,2,E. coli,PDB control,0
CON,20210125,Day14,1,1,S. aureus,CON control,0
CON,20210125,Day14,1,2,S. aureus,CON control,0
CON,20210125,Day14,1,1,S. aureus,PDB control,0
CON,20210125,Day14,1,2,S. aureus,PDB control,0
5422,20210125,Day 3,1,1,E. coli,0.1ng/mL LPS,0
5422,20210125,Day 3,1,2,E. coli,0.1ng/mL LPS,0
5422,20210125,Day 3,1,1,E. coli,100ng/mL LPS,0
5422,20210125,Day 3,1,2,E. coli,100ng/mL LPS,0
5422,20210125,Day 3,1,1,E. coli,0.1ng/mL LTA,0
5422,20210125,Day 3,1,2,E. coli,0.1ng/mL LTA,0
5422,20210125,Day 3,1,1,E. coli,100ng/mL LTA,0
5422,20210125,Day 3,1,2,E. coli,100ng/mL LTA,0
5422,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,0
5422,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,0
5422,20210125,Day 3,1,1,E. coli,Fungi alone,0
5422,20210125,Day 3,1,2,E. coli,Fungi alone,0
5422,20210125,Day 3,1,1,S. aureus,0.1ng/mL LPS,0
5422,20210125,Day 3,1,2,S. aureus,0.1ng/mL LPS,0
5422,20210125,Day 3,1,1,S. aureus,100ng/mL LPS,0
5422,20210125,Day 3,1,2,S. aureus,100ng/mL LPS,0
5422,20210125,Day 3,1,1,S. aureus,0.1ng/mL LTA,0
5422,20210125,Day 3,1,2,S. aureus,0.1ng/mL LTA,0
5422,20210125,Day 3,1,1,S. aureus,100ng/mL LTA,0
5422,20210125,Day 3,1,2,S. aureus,100ng/mL LTA,0
